Name,X,Y,Population,Distance
City8791,59.23,5.38,279743,947.53
City8792,-25.21,-9.03,114188,354.75
City8793,-167.03,49.93,202937,211.14
City8794,57.04,73.51,709473,645.16
City8795,22.36,-74.3,973390,817.22
City8796,-88.21,6.5,481581,336.21
City8797,-116.14,-82.01,353611,393.16
City8798,-94.63,-21.2,590665,501.86
City8799,163.65,-89.22,20556,608.46
City8800,70.63,58.64,341026,924.23
City8801,-50.13,-77.5,454073,245.36
City8802,55.18,84.53,466244,734.71
City8803,163.37,36.4,542725,216.76
City8804,81.4,14.73,717373,49.62
City8805,-65.51,-30.65,863662,184.18
City8806,-164.59,9.32,103755,318.73
City8807,122.79,-84.85,513517,426.39
City8808,52.03,-72.03,161950,170.22
City8809,-23.71,64.5,340877,213.2
City8810,118.18,-20.37,38489,95.57
City8811,101.51,29.79,371706,688.64
City8812,-155.7,55.87,497582,723.82
City8813,7.09,86.77,984662,602.22
City8814,87.32,82.49,254216,936.32
City8815,15.66,38.31,63585,768.24
City8816,54.51,34.82,216959,541.14
City8817,-173.08,12.8,395412,133.07
City8818,-95.56,-16.43,851976,248.04
City8819,82.99,-67.51,428313,627.77
City8820,101.06,-76.9,88234,990.19
City8821,-71.34,-5.42,5523,195.24
City8822,-129.42,2.27,796789,32.95
City8823,-104.21,-9.81,178739,278.59
City8824,160.98,31.31,651347,822.93
City8825,-149.98,17.8,241802,890.49
City8826,142.59,64.96,429991,8.54
City8827,-22.04,8.56,613437,436.86
City8828,151.34,50.09,159589,329.37
City8829,-175.63,65.22,962502,559.58
City8830,-154.49,51.52,515005,724.57
City8831,-35.09,73.45,540137,364.83
City8832,168.05,39.66,970073,427.84
City8833,128.08,23.69,548366,416.42
City8834,15.25,78.18,507784,893.99
City8835,-156.94,77.52,744249,203.49
City8836,147.03,-65.17,366597,986.4
City8837,-159.76,70.35,956072,441.54
City8838,47.08,-80.79,748899,855.13
City8839,118.27,-62.0,605299,397.08
City8840,97.11,-30.88,915546,289.1
City8841,80.43,-42.57,882587,885.16
City8842,-4.74,-38.91,500559,671.31
City8843,-68.86,60.8,644956,957.2
City8844,-24.42,48.28,53559,879.4
City8845,79.99,-40.28,211202,353.89
City8846,23.62,19.15,97963,231.98
City8847,-92.37,-52.99,42822,270.29
City8848,-126.11,79.64,346746,988.54
City8849,60.68,79.97,939224,795.58
City8850,34.83,21.72,398562,498.37
City8851,-102.51,45.1,987989,115.45
City8852,92.7,14.7,607875,968.73
City8853,-83.48,-6.24,307585,841.03
City8854,-34.03,-30.26,236533,684.84
City8855,113.66,-39.49,989572,866.96
City8856,-49.32,55.86,584898,86.07
City8857,46.66,83.54,715001,722.38
City8858,101.78,-18.47,753105,230.94
City8859,107.13,27.4,732973,341.52
City8860,-170.88,49.79,901314,106.71
City8861,-89.42,-83.44,32836,275.68
City8862,-38.45,10.3,227380,924.29
City8863,-59.78,-83.73,917831,375.93
City8864,-30.08,-85.67,177567,390.63
City8865,-63.24,-14.64,600145,603.83
City8866,131.35,56.95,440639,868.14
City8867,-54.2,-58.49,40054,785.48
City8868,-140.57,42.8,391824,205.16
City8869,-47.68,63.83,821595,653.03
City8870,149.72,-56.47,793119,820.44
City8871,78.88,58.37,971244,473.95
City8872,-130.08,-42.86,698098,553.72
City8873,155.47,57.6,133077,178.5
City8874,-126.2,-51.14,663668,314.21
City8875,-117.95,-87.71,175771,316.42
City8876,169.37,-69.15,507836,4.01
City8877,-10.63,37.59,283845,308.97
City8878,136.58,-1.14,953715,228.56
City8879,-42.9,-64.29,917794,894.69
City8880,179.78,64.23,306501,300.47
City8881,-144.21,-49.31,804741,552.21
City8882,-74.32,9.47,724904,212.61
City8883,-98.93,62.07,990386,280.76
City8884,-54.43,12.88,590121,616.11
City8885,-76.08,21.44,467978,968.46
City8886,-148.11,11.38,744093,485.12
City8887,-51.17,39.21,870586,909.71
City8888,105.95,-28.34,901372,971.24
City8889,-12.1,7.72,838588,583.76
City8890,-29.91,-54.1,868135,901.77
City8891,46.74,-63.22,478663,484.96
City8892,92.09,-37.57,666550,891.04
City8893,92.25,-52.86,922169,389.5
City8894,52.87,-42.41,910419,192.01
City8895,-59.62,-57.47,573703,8.76
City8896,76.59,-39.3,222714,948.28
City8897,-152.26,11.98,35589,304.26
City8898,106.7,-52.76,203803,511.12
City8899,-1.55,8.76,713425,263.09
City8900,99.87,19.7,879646,142.0
City8901,95.51,-69.24,979921,177.61
City8902,-112.74,39.94,497873,858.24
City8903,54.97,6.59,377569,917.12
City8904,-126.5,79.23,998627,833.25
City8905,46.22,-4.21,767060,697.14
City8906,139.12,58.71,709297,504.78
City8907,-92.8,-81.32,658274,37.78
City8908,-97.72,-70.02,811421,40.12
City8909,162.19,-18.16,532847,995.87
City8910,-14.84,-3.32,220700,484.76
City8911,-20.83,-39.75,591362,316.11
City8912,33.12,-60.62,785894,714.17
City8913,87.34,84.98,977081,415.09
City8914,-114.79,-88.28,591419,499.17
City8915,-13.85,-50.88,190300,542.71
City8916,-93.39,23.0,419733,116.13
City8917,174.86,57.1,934057,412.11
City8918,-20.98,30.66,362409,106.68
City8919,-111.13,-0.94,195067,662.6
City8920,-147.97,-76.95,421721,491.64
City8921,-40.88,-73.73,359124,335.43
City8922,-3.19,21.54,213875,96.02
City8923,-71.21,-2.29,610793,369.91
City8924,115.61,86.96,246198,67.83
City8925,-90.12,31.93,725882,9.77
City8926,-36.46,1.85,935758,230.48
City8927,123.88,-27.19,811375,769.13
City8928,-5.03,-69.53,775795,893.64
City8929,153.79,-22.19,539725,796.18
City8930,-73.69,39.81,161573,903.81
City8931,-35.43,2.26,453130,154.81
City8932,31.33,-20.34,50524,183.37
City8933,66.82,66.14,860390,123.19
City8934,134.78,-71.51,30080,81.13
City8935,-51.5,50.1,368562,603.32
City8936,46.32,59.71,336900,366.33
City8937,47.61,70.51,919143,968.41
City8938,-15.12,-15.97,854702,673.51
City8939,52.47,84.68,874823,349.28
City8940,18.25,8.36,298331,593.51
City8941,41.75,-36.37,151201,283.32
City8942,7.86,68.08,402795,725.97
City8943,22.47,59.78,32605,108.86
City8944,-136.36,-73.6,968141,538.96
City8945,112.35,81.47,916159,631.38
City8946,-161.05,-81.78,830210,838.47
City8947,-132.1,-87.24,201874,232.11
City8948,104.56,40.2,992624,956.52
City8949,153.75,-27.07,977803,425.52
City8950,75.33,21.7,389936,392.08
City8951,12.84,29.26,649910,913.27
City8952,-45.89,-49.92,488667,341.33
City8953,-63.05,74.16,730382,970.5
City8954,15.09,72.65,867935,947.8
City8955,-126.79,-46.36,195331,56.78
City8956,-42.93,27.33,655209,466.05
City8957,-171.84,69.53,398265,391.29
City8958,-103.2,-28.9,243913,269.28
City8959,-56.52,-34.58,937334,384.74
City8960,-47.02,-59.22,787708,370.19
City8961,-117.65,-37.71,129087,319.48
City8962,-167.27,76.73,342402,423.57
City8963,54.2,33.04,208373,384.4
City8964,5.67,-21.78,486884,850.87
City8965,136.15,34.58,929773,344.91
City8966,-114.41,39.19,216384,586.67
City8967,85.89,3.47,370787,192.21
City8968,-148.27,67.25,472518,741.1
City8969,-56.32,-10.09,186539,553.08
City8970,-70.99,-79.02,2169,556.95
City8971,175.2,87.17,59849,191.61
City8972,171.92,22.73,321722,517.98
City8973,89.69,-48.27,88620,772.21
City8974,47.64,-30.26,250094,334.74
City8975,82.33,16.03,758383,659.67
City8976,-62.91,-51.11,317202,85.05
City8977,-59.39,-61.05,423254,202.85
City8978,65.53,16.71,279211,368.51
City8979,141.81,-21.71,542713,582.84
City8980,91.07,41.94,278882,145.09
City8981,-141.99,-61.5,828720,895.2
City8982,-143.43,-64.8,43287,703.36
City8983,-91.36,-83.9,334190,137.0
City8984,-159.02,24.65,551865,118.03
City8985,131.25,31.06,911483,504.23
City8986,22.46,65.07,448241,702.22
City8987,-40.93,68.08,258834,141.92
City8988,-165.34,89.0,906443,434.25
City8989,24.8,56.59,945784,94.2
City8990,145.03,79.31,808711,159.67
City8991,-130.98,-74.92,199863,491.14
City8992,160.17,-18.36,632407,273.55
City8993,142.2,-33.51,18044,14.67
City8994,10.13,-11.94,393896,859.29
City8995,36.18,-53.7,326367,961.64
City8996,-20.04,15.69,819747,149.14
City8997,65.24,50.28,390956,449.09
City8998,-64.86,-65.22,249758,346.33
City8999,-152.83,-3.91,262516,168.75
City9000,110.61,15.37,385233,768.02
City9001,-132.98,-8.41,724215,900.56
City9002,-106.32,63.77,475864,960.25
City9003,71.1,-18.08,659489,484.6
City9004,-90.02,-85.32,283941,12.14
City9005,-72.65,76.8,228361,293.59
City9006,-29.34,-62.88,131645,476.71
City9007,-88.09,0.22,471792,575.26
City9008,163.77,80.52,525512,324.11
City9009,-98.56,-36.96,765438,306.64
City9010,33.86,-52.92,111255,901.92
City9011,-77.84,-10.55,284961,832.81
City9012,90.31,-53.06,780062,851.24
City9013,109.48,76.74,727785,404.58
City9014,127.92,-85.91,916014,25.3
City9015,127.29,-85.85,287529,30.59
City9016,-154.18,23.58,317983,195.54
City9017,16.36,76.12,702603,656.16
City9018,-105.97,82.38,793126,220.24
City9019,-145.36,-38.2,246683,194.98
City9020,74.29,1.54,803147,956.96
City9021,-1.37,-77.36,536803,744.89
City9022,151.4,46.89,565842,620.99
City9023,-21.28,89.24,730441,620.82
City9024,112.47,-30.6,272300,316.37
City9025,-171.16,-85.68,591297,224.39
City9026,-82.08,52.82,240921,685.74
City9027,-54.28,16.79,973203,914.73
City9028,97.6,47.24,319276,502.6
City9029,-45.59,-30.13,952111,589.24
City9030,-177.21,17.37,534027,990.6
City9031,100.03,20.69,538562,314.66
City9032,-95.54,56.39,701993,992.14
City9033,-122.91,84.48,757719,497.46
City9034,-74.49,-63.66,344635,948.39
City9035,-38.11,44.68,921267,487.52
City9036,-147.96,70.21,810802,553.59
City9037,124.47,89.01,398072,649.51
City9038,-96.81,-24.53,671753,351.55
City9039,86.67,55.99,281973,34.29
City9040,71.71,-56.14,169638,222.14
City9041,25.61,-70.93,865851,242.26
City9042,177.58,-65.41,273777,225.86
City9043,162.1,78.25,731368,76.71
City9044,153.38,54.66,717536,71.56
City9045,146.48,-0.26,620822,714.7
City9046,-60.64,25.52,953607,5.47
City9047,29.69,66.85,367740,926.01
City9048,127.61,-16.85,814026,86.8
City9049,81.52,85.87,992575,726.0
City9050,145.07,9.52,433627,139.12
City9051,-128.19,81.53,457317,136.89
City9052,-88.45,-13.72,905859,561.33
City9053,88.58,-12.01,569556,901.73
City9054,99.08,-67.56,259370,525.43
City9055,-121.79,-36.31,49534,894.52
City9056,-136.17,51.43,968516,683.87
City9057,-112.82,-17.86,77271,676.39
City9058,93.46,-11.95,849049,621.67
City9059,64.89,43.99,419697,62.26
City9060,-142.42,58.02,908223,656.1
City9061,-18.27,58.0,364736,107.39
City9062,156.72,74.46,260132,50.29
City9063,-152.45,66.77,420958,394.07
City9064,18.28,14.76,433800,594.86
City9065,60.71,-18.0,886723,359.85
City9066,-36.36,57.88,561192,3.88
City9067,-124.51,24.14,850535,755.02
City9068,30.09,-58.84,900737,994.09
City9069,-154.86,27.59,431762,387.9
City9070,15.14,26.28,471789,781.08
City9071,-166.68,-30.91,80278,646.83
City9072,-0.96,43.79,70735,188.04
City9073,-175.14,55.55,567819,214.9
City9074,-98.68,-76.48,715657,837.25
City9075,156.41,-66.75,190169,133.66
City9076,122.65,-62.79,697137,675.59
City9077,-113.56,44.78,845950,808.3
City9078,-170.77,15.04,601230,90.33
City9079,16.65,60.0,637424,73.98
City9080,56.22,-3.67,520893,860.62
City9081,142.07,-67.89,798666,507.37
City9082,6.52,-81.15,369258,228.98
City9083,117.78,-41.14,95843,618.36
City9084,-80.78,26.72,573960,115.71
City9085,39.93,81.53,696186,600.25
City9086,177.03,49.99,594046,509.9
City9087,178.74,38.36,443518,337.7
City9088,-72.87,42.36,272609,729.49
City9089,-102.45,-30.9,204518,546.98
City9090,76.15,-73.37,202881,867.95
City9091,-63.22,26.45,800600,337.51
City9092,-71.31,-64.85,396526,417.19
City9093,-39.28,20.45,887073,83.36
City9094,52.45,-65.29,868192,895.01
City9095,40.09,38.04,202610,602.89
City9096,26.1,56.76,407326,313.98
City9097,-3.98,-16.0,858082,180.47
City9098,133.21,69.48,681837,91.31
City9099,-127.21,-33.53,961092,135.96
City9100,-23.36,84.55,767545,705.74
City9101,7.6,-40.43,645491,695.0
City9102,1.77,43.55,662071,6.7
City9103,133.04,-53.09,114509,876.66
City9104,45.66,-21.73,556397,447.62
City9105,135.06,84.03,267238,831.98
City9106,-80.05,89.35,625591,922.79
City9107,18.52,-11.3,267396,824.2
City9108,-33.44,-5.93,740926,744.77
City9109,170.64,-35.12,505554,559.0
City9110,-100.7,-42.17,71692,170.84
City9111,-34.42,-48.55,595139,485.36
City9112,-13.16,-71.09,830683,244.35
City9113,-20.66,-75.1,825820,957.33
City9114,178.59,-43.48,698629,69.77
City9115,-19.94,37.9,757341,984.11
City9116,133.72,7.66,710913,551.33
City9117,173.04,-75.31,798582,557.2
City9118,45.65,-5.55,799922,343.9
City9119,-159.29,-74.39,564065,913.59
City9120,93.89,16.49,824542,321.49
City9121,37.64,84.48,897575,131.33
City9122,43.52,-66.52,182620,500.26
City9123,-49.63,81.29,616991,649.61
City9124,72.76,-24.84,465626,535.77
City9125,131.22,-15.94,141372,928.26
City9126,-125.2,-42.28,359630,672.31
City9127,-34.29,86.09,281646,558.86
City9128,161.46,69.87,134639,997.15
City9129,40.06,-41.4,297453,305.82
City9130,-78.34,-15.7,324903,455.82
City9131,85.81,-28.32,79790,63.85
City9132,87.77,45.48,152225,986.99
City9133,100.92,22.02,141664,72.97
City9134,123.29,-0.41,804997,880.52
City9135,105.75,-57.65,749442,345.11
City9136,-134.19,-11.79,120073,921.06
City9137,-41.83,32.47,267192,928.04
City9138,161.55,-59.86,954217,910.7
City9139,7.53,40.87,635449,968.19
City9140,-12.52,63.25,36342,343.52
City9141,-49.97,3.75,747402,935.65
City9142,-60.25,6.4,579874,987.5
City9143,-49.64,22.16,470816,307.69
City9144,171.39,-84.36,966330,385.55
City9145,133.22,50.97,5135,628.35
City9146,-22.27,-84.58,804178,670.33
City9147,-58.09,11.57,334148,428.77
City9148,-62.7,50.77,219669,209.13
City9149,169.43,-25.91,533308,492.53
City9150,-21.44,49.93,109633,897.59
City9151,-26.08,18.73,522726,344.98
City9152,57.64,-14.82,536069,384.56
City9153,-66.52,-71.73,884713,33.84
City9154,121.03,66.34,324085,426.18
City9155,-57.97,-18.65,737444,743.12
City9156,-140.96,74.16,889468,561.42
City9157,-120.78,55.51,463229,408.83
City9158,5.29,48.55,795634,71.85
City9159,-149.89,18.72,473501,997.71
City9160,75.38,85.92,648668,619.29
City9161,69.69,44.88,20309,274.21
City9162,-26.87,-13.59,32447,487.78
City9163,-48.68,30.81,840241,535.63
City9164,-168.88,7.83,699116,435.96
City9165,-21.93,59.54,571138,900.36
City9166,14.48,74.18,830093,432.99
City9167,31.46,21.39,724006,292.75
City9168,120.78,-44.91,500198,905.89
City9169,-32.42,63.96,538307,587.93
City9170,156.57,-48.15,395906,270.5
City9171,172.06,-52.32,747435,693.37
City9172,52.09,-89.78,335986,369.48
City9173,-169.24,-10.95,59357,195.44
City9174,149.76,-42.13,587845,210.77
City9175,-66.31,-1.52,768906,213.26
City9176,-155.95,16.54,774958,638.74
City9177,-61.04,47.66,436376,569.53
City9178,118.23,61.55,376539,84.32
City9179,97.16,-37.19,362669,88.98
City9180,128.83,42.63,141973,625.85
City9181,-106.73,31.07,272546,635.92
City9182,-10.75,-55.95,964051,399.39
City9183,140.15,49.58,472089,290.28
City9184,-118.86,79.28,270659,273.02
City9185,156.97,83.81,517267,968.09
City9186,-64.23,0.67,986728,821.11
City9187,5.38,24.73,648204,267.93
City9188,-41.11,47.36,919404,582.85
City9189,77.96,-13.29,180255,254.07
City9190,-136.46,11.03,869059,208.21
City9191,-43.59,32.33,160809,503.58
City9192,-116.29,-42.34,912367,545.86
City9193,-48.88,30.29,38191,648.61
City9194,71.02,-50.59,813689,855.8
City9195,142.83,-12.13,658808,734.18
City9196,93.19,-50.7,281731,249.4
City9197,153.03,-20.82,734153,452.22
City9198,-50.15,-56.29,491182,335.93
City9199,85.82,-80.9,169839,284.68
City9200,-58.2,64.7,536274,506.37
City9201,178.98,81.52,856708,80.78
City9202,-13.15,45.88,416688,971.17
City9203,-25.51,56.99,327600,702.26
City9204,-165.32,-39.23,351094,389.16
City9205,28.56,-39.54,860404,707.45
City9206,144.44,12.11,931408,225.44
City9207,6.13,-16.65,707629,48.69
City9208,75.1,41.79,957157,705.36
City9209,-163.32,62.42,242438,120.65
City9210,-144.79,-55.73,313953,693.99
City9211,157.47,-71.78,214621,893.99
City9212,-170.41,-14.84,63818,649.77
City9213,79.77,5.89,23201,498.95
City9214,43.85,47.01,413531,993.07
City9215,141.91,-50.5,601485,335.36
City9216,-65.32,69.46,330187,880.78
City9217,33.1,73.67,856379,364.97
City9218,115.41,-57.9,598287,220.4
City9219,171.79,72.95,412679,697.69
City9220,-117.37,-68.97,86036,573.78
City9221,6.63,-38.63,885169,868.25
City9222,-136.06,-34.72,288467,375.84
City9223,126.67,14.28,51427,139.95
City9224,67.0,81.64,573277,238.94
City9225,170.58,13.1,823208,588.51
City9226,89.74,-87.85,534844,470.81
City9227,35.84,31.59,946353,401.82
City9228,43.6,9.62,71223,781.68
City9229,18.16,74.31,71967,992.3
City9230,-122.57,74.25,623538,945.98
City9231,7.14,89.05,630093,369.92
City9232,158.39,-5.01,172970,744.22
City9233,-97.82,23.72,396588,322.52
City9234,-126.11,-49.81,681798,949.19
City9235,-131.67,4.75,176894,458.95
City9236,123.34,-55.02,18941,513.04
City9237,-153.55,70.27,874352,289.93
City9238,172.17,76.36,794846,470.06
City9239,-49.61,2.8,894257,180.69
City9240,-131.42,89.37,154315,17.49
City9241,-172.73,-75.87,329129,297.2
City9242,-169.85,-83.46,724633,636.55
City9243,101.31,-22.56,747075,363.83
City9244,66.98,67.78,876251,930.47
City9245,-23.61,-10.68,723069,350.76
City9246,114.14,-59.73,263481,291.57
City9247,-8.52,-64.97,701870,538.47
City9248,15.51,-1.61,493739,792.61
City9249,-23.91,-21.68,313009,194.76
City9250,138.85,50.43,183588,576.17
City9251,-139.46,87.96,389249,136.8
City9252,-141.92,63.13,819941,869.9
City9253,38.65,33.36,583851,685.37
City9254,-115.74,26.63,817814,957.92
City9255,-120.9,-35.37,754552,445.45
City9256,113.06,-70.37,390105,981.23
City9257,86.14,23.8,663027,181.14
City9258,-162.88,51.22,644341,649.3
City9259,31.94,-39.25,440212,682.72
City9260,27.76,-23.37,212990,615.52
City9261,84.03,-89.88,99268,579.27
City9262,155.91,-0.36,53919,472.91
City9263,-79.23,83.08,93458,121.06
City9264,-137.23,76.21,818632,172.83
City9265,-121.24,23.68,150086,429.61
City9266,-121.95,75.1,971214,484.49
City9267,7.9,83.59,410099,716.42
City9268,-80.54,53.88,293402,825.65
City9269,140.88,65.51,432692,868.19
City9270,146.65,1.11,781075,337.89
City9271,124.88,-37.48,645934,203.15
City9272,140.9,-39.52,949077,118.09
City9273,-38.3,0.28,333984,753.97
City9274,-87.42,-63.94,508642,260.18
City9275,6.03,44.62,32924,379.29
City9276,112.19,-57.16,529507,752.21
City9277,57.82,-42.21,853650,241.4
City9278,51.24,80.24,574074,70.7
City9279,15.63,-54.23,662890,728.42
City9280,17.75,-12.19,216354,456.08
City9281,71.23,68.38,8928,246.63
City9282,-32.92,82.94,777302,936.38
City9283,-171.03,61.81,863505,60.04
City9284,84.96,-70.99,756387,178.17
City9285,22.38,-46.62,16468,673.54
City9286,-32.12,63.69,971574,252.7
City9287,0.2,7.42,958003,181.61
City9288,-31.17,72.64,69407,656.89
City9289,146.63,12.59,359020,752.4
City9290,-118.57,-51.78,4167,485.47
City9291,-19.17,15.01,254400,97.65
City9292,158.11,-81.26,523978,496.77
City9293,43.68,-57.33,14054,984.67
City9294,-80.41,-26.45,868124,88.23
City9295,-119.53,-17.6,277997,60.79
City9296,-178.56,9.57,732277,20.18
City9297,170.86,-12.38,632556,550.29
City9298,-140.67,-50.27,581019,973.52
City9299,-163.86,-36.56,838351,608.65
City9300,-17.28,70.74,259668,946.63
City9301,-77.25,-18.85,258335,684.18
City9302,90.7,-38.45,863781,959.66
City9303,75.5,4.13,334884,741.7
City9304,-163.73,22.01,260410,920.23
City9305,-144.91,48.84,831473,825.97
City9306,167.53,55.81,923523,115.04
City9307,-6.92,-6.67,719683,865.92
City9308,178.93,-84.51,90273,84.41
City9309,68.68,69.74,314213,553.43
City9310,97.67,-28.83,249778,699.72
City9311,-157.73,22.65,524360,103.36
City9312,141.53,-79.63,159930,162.23
City9313,97.62,-22.18,281723,119.73
City9314,-159.99,32.22,801570,924.06
City9315,-131.42,88.32,412001,756.05
City9316,124.16,49.79,142964,299.67
City9317,138.02,-12.5,512839,910.31
City9318,-95.32,-48.1,269210,991.3
City9319,120.97,26.62,321276,319.91
City9320,76.03,-35.27,512867,182.19
City9321,156.29,-20.9,5515,247.37
City9322,163.72,82.39,465892,344.77
City9323,28.02,46.36,292164,78.2
City9324,-42.77,70.58,659216,429.0
City9325,174.01,54.44,126822,900.19
City9326,119.51,7.91,459301,950.01
City9327,103.41,-27.05,289742,516.29
City9328,152.47,-51.08,531767,142.24
City9329,138.82,59.95,319146,313.41
City9330,52.49,-87.69,195473,311.03
City9331,-165.84,44.48,179443,489.89
City9332,41.6,22.96,931596,837.65
City9333,-85.94,-73.14,615724,151.26
City9334,52.96,-66.64,844587,27.84
City9335,62.75,21.17,892967,729.31
City9336,0.52,81.68,50132,597.15
City9337,-177.42,8.75,129057,424.75
City9338,103.56,-72.68,504342,156.89
City9339,-139.27,72.25,786641,877.46
City9340,149.19,-64.22,161972,788.73
City9341,145.58,75.32,446812,325.07
City9342,165.29,28.64,593711,497.02
City9343,-99.57,-27.4,134284,417.66
City9344,29.51,5.67,79496,141.92
City9345,104.49,-2.96,756821,686.65
City9346,161.55,-34.74,761932,572.88
City9347,100.17,-79.85,787089,501.02
City9348,-138.02,83.06,454954,990.02
City9349,25.96,-27.54,191016,800.49
